file,label,pool,split,copies
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_219.35s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_276.59s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_280.37s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_411.15s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_472.97s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_61.55s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_71.75s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_717.92s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_78.04s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_37MbUjx-fuA_l-eloquence_88.72s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3hRB69WGk3s_d-eloquence_4256.31s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3hRB69WGk3s_d-eloquence_9.11s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_103.22s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_1047.19s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_107.69s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_2901.99s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_2926.51s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_342.14s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_56.34s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_84.24s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_92.50s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3snBVDtxuU8_eloquence_93.58s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3tE-KEs2ieE_l-eloquence_14.10s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3tE-KEs2ieE_l-eloquence_18.01s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3tE-KEs2ieE_l-eloquence_29.87s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_3tE-KEs2ieE_l-eloquence_415.11s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_41gYDinx6Lk_eloquence_321.55s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_1.59s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_1031.79s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_1041.06s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_1048.73s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_1341.73s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_1391.95s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_1431.84s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_368.36s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_378.24s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_434.46s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_466.14s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_494.84s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_504.24s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_4CRzTjt54mQ_eloquence_542.71s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_d-eloquence_2383.67s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_d-eloquence_3406.25s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_d-eloquence_4577.73s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_d-eloquence_622.15s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_eloquence_1433.11s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_eloquence_1569.57s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_eloquence_2745.67s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_eloquence_669.09s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_eloquence_947.44s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_1560.86s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_196.36s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_1965.02s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_2485.06s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_285.30s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_3058.71s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_327.06s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_629.82s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_695.92s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_741.20s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5bZVfS3tqDw_l-eloquence_791.48s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5vVe9E3DSFc_d-eloquence_312.33s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_5vVe9E3DSFc_eloquence_301.80s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6IWRS_tt2HM_l-eloquence_169.84s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6OhJ0_gaKAQ_d-eloquence_54.65s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_1171.06s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_1216.97s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_1527.74s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_1615.95s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_1883.56s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_2387.76s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_2398.48s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_301.29s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3040.06s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3123.06s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3162.40s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3164.70s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3299.86s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3363.71s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3374.70s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3388.60s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3395.42s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_3403.72s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_425.72s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_4731.46s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_491.02s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_504.25s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_5138.15s.wav,1,yt_positif,train,1
/Volumes/extreme_pro_ssd/alyra/13.PROJET_CERTIF/02.SOFTWARE/coach-vocal-mlops/data/wakewords/eloquence/clean/positives/yt_6dNn-1zBCh0_l-eloquence_518.82s.wav,1,yt_positif,train,1
